"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Durada_atur","Nombre"
2020,5,99,"No consta",99,"No consta","De 6 a 12 mesos",13
2020,5,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",1114
2020,5,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",326
2020,5,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",354
2020,5,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",489
2020,5,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",463
2020,5,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",758
2020,5,2,"Eixample",7,"la Dreta de l'Eixample","Més de 12 mesos",445
2020,5,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Més de 12 mesos",463
2020,5,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Més de 12 mesos",773
2020,5,2,"Eixample",10,"Sant Antoni","Més de 12 mesos",550
2020,5,3,"Sants-Montjuïc",11,"el Poble Sec","Més de 12 mesos",790
2020,5,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Més de 12 mesos",38
2020,5,3,"Sants-Montjuïc",13,"la Marina de Port","Més de 12 mesos",669
2020,5,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Més de 12 mesos",201
2020,5,3,"Sants-Montjuïc",15,"Hostafrancs","Més de 12 mesos",273
2020,5,3,"Sants-Montjuïc",16,"la Bordeta","Més de 12 mesos",320
2020,5,3,"Sants-Montjuïc",17,"Sants - Badal","Més de 12 mesos",329
2020,5,3,"Sants-Montjuïc",18,"Sants","Més de 12 mesos",641
2020,5,4,"Les Corts",19,"les Corts","Més de 12 mesos",640
2020,5,4,"Les Corts",20,"la Maternitat i Sant Ramon","Més de 12 mesos",325
2020,5,4,"Les Corts",21,"Pedralbes","Més de 12 mesos",76
2020,5,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Més de 12 mesos",37
2020,5,5,"Sarrià-Sant Gervasi",23,"Sarrià","Més de 12 mesos",175
2020,5,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Més de 12 mesos",144
2020,5,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Més de 12 mesos",216
2020,5,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Més de 12 mesos",369
2020,5,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Més de 12 mesos",341
2020,5,6,"Gràcia",28,"Vallcarca i els Penitents","Més de 12 mesos",229
2020,5,6,"Gràcia",29,"el Coll","Més de 12 mesos",95
2020,5,6,"Gràcia",30,"la Salut","Més de 12 mesos",200
2020,5,6,"Gràcia",31,"la Vila de Gràcia","Més de 12 mesos",651
2020,5,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Més de 12 mesos",487
2020,5,7,"Horta-Guinardó",33,"el Baix Guinardó","Més de 12 mesos",383
2020,5,7,"Horta-Guinardó",34,"Can Baró","Més de 12 mesos",144
2020,5,7,"Horta-Guinardó",35,"el Guinardó","Més de 12 mesos",566
2020,5,7,"Horta-Guinardó",36,"la Font d'en Fargues","Més de 12 mesos",184
2020,5,7,"Horta-Guinardó",37,"el Carmel","Més de 12 mesos",627
2020,5,7,"Horta-Guinardó",38,"la Teixonera","Més de 12 mesos",196
2020,5,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Més de 12 mesos",119
2020,5,7,"Horta-Guinardó",40,"Montbau","Més de 12 mesos",86
2020,5,7,"Horta-Guinardó",41,"la Vall d'Hebron","Més de 12 mesos",92
2020,5,7,"Horta-Guinardó",42,"la Clota","Més de 12 mesos",6
2020,5,7,"Horta-Guinardó",43,"Horta","Més de 12 mesos",541
2020,5,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Més de 12 mesos",513
2020,5,8,"Nou Barris",45,"Porta","Més de 12 mesos",506
2020,5,8,"Nou Barris",46,"el Turó de la Peira","Més de 12 mesos",318
2020,5,8,"Nou Barris",47,"Can Peguera","Més de 12 mesos",44
2020,5,8,"Nou Barris",48,"la Guineueta","Més de 12 mesos",365
2020,5,8,"Nou Barris",49,"Canyelles","Més de 12 mesos",178
2020,5,8,"Nou Barris",50,"les Roquetes","Més de 12 mesos",386
2020,5,8,"Nou Barris",51,"Verdun","Més de 12 mesos",296
2020,5,8,"Nou Barris",52,"la Prosperitat","Més de 12 mesos",569
2020,5,8,"Nou Barris",53,"la Trinitat Nova","Més de 12 mesos",251
2020,5,8,"Nou Barris",54,"Torre Baró","Més de 12 mesos",65
2020,5,8,"Nou Barris",55,"Ciutat Meridiana","Més de 12 mesos",361
2020,5,8,"Nou Barris",56,"Vallbona","Més de 12 mesos",42
2020,5,9,"Sant Andreu",57,"la Trinitat Vella","Més de 12 mesos",334
2020,5,9,"Sant Andreu",58,"Baró de Viver","Més de 12 mesos",49
2020,5,9,"Sant Andreu",59,"el Bon Pastor","Més de 12 mesos",279
2020,5,9,"Sant Andreu",60,"Sant Andreu","Més de 12 mesos",1131
2020,5,9,"Sant Andreu",61,"la Sagrera","Més de 12 mesos",492
2020,5,9,"Sant Andreu",62,"el Congrés i els Indians","Més de 12 mesos",240
2020,5,9,"Sant Andreu",63,"Navas","Més de 12 mesos",365
2020,5,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Més de 12 mesos",720
2020,5,10,"Sant Martí",65,"el Clot","Més de 12 mesos",513
2020,5,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Més de 12 mesos",253
2020,5,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Més de 12 mesos",162
2020,5,10,"Sant Martí",68,"el Poblenou","Més de 12 mesos",559
2020,5,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Més de 12 mesos",264
2020,5,10,"Sant Martí",70,"el Besòs i el Maresme","Més de 12 mesos",605
2020,5,10,"Sant Martí",71,"Provençals del Poblenou","Més de 12 mesos",410
2020,5,10,"Sant Martí",72,"Sant Martí de Provençals","Més de 12 mesos",569
2020,5,10,"Sant Martí",73,"la Verneda i la Pau","Més de 12 mesos",644
2020,5,99,"No consta",99,"No consta","Més de 12 mesos",8
2020,6,1,"Ciutat Vella",1,"el Raval","Fins a 6 mesos",2480
2020,6,1,"Ciutat Vella",2,"el Barri Gòtic","Fins a 6 mesos",689
2020,6,1,"Ciutat Vella",3,"la Barceloneta","Fins a 6 mesos",704
2020,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Fins a 6 mesos",970
2020,6,2,"Eixample",5,"el Fort Pienc","Fins a 6 mesos",857
2020,6,2,"Eixample",6,"la Sagrada Família","Fins a 6 mesos",1333
2020,6,2,"Eixample",7,"la Dreta de l'Eixample","Fins a 6 mesos",990
2020,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Fins a 6 mesos",1038
2020,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Fins a 6 mesos",1442
2020,6,2,"Eixample",10,"Sant Antoni","Fins a 6 mesos",1103
2020,6,3,"Sants-Montjuïc",11,"el Poble Sec","Fins a 6 mesos",1562
2020,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Fins a 6 mesos",63
2020,6,3,"Sants-Montjuïc",13,"la Marina de Port","Fins a 6 mesos",1010
2020,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Fins a 6 mesos",390
2020,6,3,"Sants-Montjuïc",15,"Hostafrancs","Fins a 6 mesos",461
2020,6,3,"Sants-Montjuïc",16,"la Bordeta","Fins a 6 mesos",541
2020,6,3,"Sants-Montjuïc",17,"Sants - Badal","Fins a 6 mesos",562
2020,6,3,"Sants-Montjuïc",18,"Sants","Fins a 6 mesos",1090
2020,6,4,"Les Corts",19,"les Corts","Fins a 6 mesos",1097
2020,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","Fins a 6 mesos",555
2020,6,4,"Les Corts",21,"Pedralbes","Fins a 6 mesos",118
2020,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Fins a 6 mesos",57
2020,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","Fins a 6 mesos",270
2020,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Fins a 6 mesos",222
2020,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Fins a 6 mesos",372
2020,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Fins a 6 mesos",708
2020,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Fins a 6 mesos",653
2020,6,6,"Gràcia",28,"Vallcarca i els Penitents","Fins a 6 mesos",427
2020,6,6,"Gràcia",29,"el Coll","Fins a 6 mesos",181
2020,6,6,"Gràcia",30,"la Salut","Fins a 6 mesos",357
2020,6,6,"Gràcia",31,"la Vila de Gràcia","Fins a 6 mesos",1491
2020,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Fins a 6 mesos",873
2020,6,7,"Horta-Guinardó",33,"el Baix Guinardó","Fins a 6 mesos",659
2020,6,7,"Horta-Guinardó",34,"Can Baró","Fins a 6 mesos",255
2020,6,7,"Horta-Guinardó",35,"el Guinardó","Fins a 6 mesos",1005
2020,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","Fins a 6 mesos",298
2020,6,7,"Horta-Guinardó",37,"el Carmel","Fins a 6 mesos",1019
2020,6,7,"Horta-Guinardó",38,"la Teixonera","Fins a 6 mesos",324
2020,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Fins a 6 mesos",199
2020,6,7,"Horta-Guinardó",40,"Montbau","Fins a 6 mesos",144
2020,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Fins a 6 mesos",153
2020,6,7,"Horta-Guinardó",42,"la Clota","Fins a 6 mesos",11
2020,6,7,"Horta-Guinardó",43,"Horta","Fins a 6 mesos",867
2020,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Fins a 6 mesos",815
2020,6,8,"Nou Barris",45,"Porta","Fins a 6 mesos",793
2020,6,8,"Nou Barris",46,"el Turó de la Peira","Fins a 6 mesos",509
2020,6,8,"Nou Barris",47,"Can Peguera","Fins a 6 mesos",70
2020,6,8,"Nou Barris",48,"la Guineueta","Fins a 6 mesos",546
2020,6,8,"Nou Barris",49,"Canyelles","Fins a 6 mesos",266
2020,6,8,"Nou Barris",50,"les Roquetes","Fins a 6 mesos",578
2020,6,8,"Nou Barris",51,"Verdun","Fins a 6 mesos",443
2020,6,8,"Nou Barris",52,"la Prosperitat","Fins a 6 mesos",891
2020,6,8,"Nou Barris",53,"la Trinitat Nova","Fins a 6 mesos",380
2020,6,8,"Nou Barris",54,"Torre Baró","Fins a 6 mesos",105
2020,6,8,"Nou Barris",55,"Ciutat Meridiana","Fins a 6 mesos",548
2020,6,8,"Nou Barris",56,"Vallbona","Fins a 6 mesos",64
2020,6,9,"Sant Andreu",57,"la Trinitat Vella","Fins a 6 mesos",508
2020,6,9,"Sant Andreu",58,"Baró de Viver","Fins a 6 mesos",66
2020,6,9,"Sant Andreu",59,"el Bon Pastor","Fins a 6 mesos",374
2020,6,9,"Sant Andreu",60,"Sant Andreu","Fins a 6 mesos",1514
2020,6,9,"Sant Andreu",61,"la Sagrera","Fins a 6 mesos",781
2020,6,9,"Sant Andreu",62,"el Congrés i els Indians","Fins a 6 mesos",380
2020,6,9,"Sant Andreu",63,"Navas","Fins a 6 mesos",588
2020,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Fins a 6 mesos",1143
2020,6,10,"Sant Martí",65,"el Clot","Fins a 6 mesos",747
2020,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Fins a 6 mesos",358
2020,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Fins a 6 mesos",254
2020,6,10,"Sant Martí",68,"el Poblenou","Fins a 6 mesos",864
2020,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Fins a 6 mesos",388
2020,6,10,"Sant Martí",70,"el Besòs i el Maresme","Fins a 6 mesos",881
2020,6,10,"Sant Martí",71,"Provençals del Poblenou","Fins a 6 mesos",563
2020,6,10,"Sant Martí",72,"Sant Martí de Provençals","Fins a 6 mesos",761
2020,6,10,"Sant Martí",73,"la Verneda i la Pau","Fins a 6 mesos",859
2020,6,99,"No consta",99,"No consta","Fins a 6 mesos",194
2020,6,1,"Ciutat Vella",1,"el Raval","De 6 a 12 mesos",837
2020,6,1,"Ciutat Vella",2,"el Barri Gòtic","De 6 a 12 mesos",243
2020,6,1,"Ciutat Vella",3,"la Barceloneta","De 6 a 12 mesos",265
2020,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","De 6 a 12 mesos",362
2020,6,2,"Eixample",5,"el Fort Pienc","De 6 a 12 mesos",275
2020,6,2,"Eixample",6,"la Sagrada Família","De 6 a 12 mesos",460
2020,6,2,"Eixample",7,"la Dreta de l'Eixample","De 6 a 12 mesos",337
2020,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","De 6 a 12 mesos",354
2020,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","De 6 a 12 mesos",571
2020,6,2,"Eixample",10,"Sant Antoni","De 6 a 12 mesos",414
2020,6,3,"Sants-Montjuïc",11,"el Poble Sec","De 6 a 12 mesos",524
2020,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","De 6 a 12 mesos",24
2020,6,3,"Sants-Montjuïc",13,"la Marina de Port","De 6 a 12 mesos",363
2020,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","De 6 a 12 mesos",131
2020,6,3,"Sants-Montjuïc",15,"Hostafrancs","De 6 a 12 mesos",177
2020,6,3,"Sants-Montjuïc",16,"la Bordeta","De 6 a 12 mesos",208
2020,6,3,"Sants-Montjuïc",17,"Sants - Badal","De 6 a 12 mesos",215
2020,6,3,"Sants-Montjuïc",18,"Sants","De 6 a 12 mesos",420
2020,6,4,"Les Corts",19,"les Corts","De 6 a 12 mesos",434
2020,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","De 6 a 12 mesos",212
2020,6,4,"Les Corts",21,"Pedralbes","De 6 a 12 mesos",48
2020,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","De 6 a 12 mesos",23
2020,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","De 6 a 12 mesos",110
2020,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","De 6 a 12 mesos",91
2020,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","De 6 a 12 mesos",151
2020,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","De 6 a 12 mesos",265
2020,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","De 6 a 12 mesos",246
2020,6,6,"Gràcia",28,"Vallcarca i els Penitents","De 6 a 12 mesos",155
2020,6,6,"Gràcia",29,"el Coll","De 6 a 12 mesos",66
2020,6,6,"Gràcia",30,"la Salut","De 6 a 12 mesos",134
2020,6,6,"Gràcia",31,"la Vila de Gràcia","De 6 a 12 mesos",526
2020,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","De 6 a 12 mesos",317
2020,6,7,"Horta-Guinardó",33,"el Baix Guinardó","De 6 a 12 mesos",244
2020,6,7,"Horta-Guinardó",34,"Can Baró","De 6 a 12 mesos",96
2020,6,7,"Horta-Guinardó",35,"el Guinardó","De 6 a 12 mesos",385
2020,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","De 6 a 12 mesos",121
2020,6,7,"Horta-Guinardó",37,"el Carmel","De 6 a 12 mesos",412
2020,6,7,"Horta-Guinardó",38,"la Teixonera","De 6 a 12 mesos",119
2020,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","De 6 a 12 mesos",71
2020,6,7,"Horta-Guinardó",40,"Montbau","De 6 a 12 mesos",51
2020,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","De 6 a 12 mesos",55
2020,6,7,"Horta-Guinardó",42,"la Clota","De 6 a 12 mesos",4
2020,6,7,"Horta-Guinardó",43,"Horta","De 6 a 12 mesos",331
2020,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","De 6 a 12 mesos",298
2020,6,8,"Nou Barris",45,"Porta","De 6 a 12 mesos",285
2020,6,8,"Nou Barris",46,"el Turó de la Peira","De 6 a 12 mesos",188
2020,6,8,"Nou Barris",47,"Can Peguera","De 6 a 12 mesos",26
2020,6,8,"Nou Barris",48,"la Guineueta","De 6 a 12 mesos",213
2020,6,8,"Nou Barris",49,"Canyelles","De 6 a 12 mesos",104
2020,6,8,"Nou Barris",50,"les Roquetes","De 6 a 12 mesos",225
2020,6,8,"Nou Barris",51,"Verdun","De 6 a 12 mesos",173
2020,6,8,"Nou Barris",52,"la Prosperitat","De 6 a 12 mesos",320
2020,6,8,"Nou Barris",53,"la Trinitat Nova","De 6 a 12 mesos",162
2020,6,8,"Nou Barris",54,"Torre Baró","De 6 a 12 mesos",45
2020,6,8,"Nou Barris",55,"Ciutat Meridiana","De 6 a 12 mesos",236
2020,6,8,"Nou Barris",56,"Vallbona","De 6 a 12 mesos",27
2020,6,9,"Sant Andreu",57,"la Trinitat Vella","De 6 a 12 mesos",218
2020,6,9,"Sant Andreu",58,"Baró de Viver","De 6 a 12 mesos",28
2020,6,9,"Sant Andreu",59,"el Bon Pastor","De 6 a 12 mesos",161
2020,6,9,"Sant Andreu",60,"Sant Andreu","De 6 a 12 mesos",652
2020,6,9,"Sant Andreu",61,"la Sagrera","De 6 a 12 mesos",283
2020,6,9,"Sant Andreu",62,"el Congrés i els Indians","De 6 a 12 mesos",138
2020,6,9,"Sant Andreu",63,"Navas","De 6 a 12 mesos",214
2020,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","De 6 a 12 mesos",432
2020,6,10,"Sant Martí",65,"el Clot","De 6 a 12 mesos",286
2020,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","De 6 a 12 mesos",139
2020,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","De 6 a 12 mesos",101
2020,6,10,"Sant Martí",68,"el Poblenou","De 6 a 12 mesos",343
2020,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","De 6 a 12 mesos",150
2020,6,10,"Sant Martí",70,"el Besòs i el Maresme","De 6 a 12 mesos",341
2020,6,10,"Sant Martí",71,"Provençals del Poblenou","De 6 a 12 mesos",222
2020,6,10,"Sant Martí",72,"Sant Martí de Provençals","De 6 a 12 mesos",305
2020,6,10,"Sant Martí",73,"la Verneda i la Pau","De 6 a 12 mesos",345
2020,6,99,"No consta",99,"No consta","De 6 a 12 mesos",12
2020,6,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",1165
2020,6,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",339
2020,6,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",371
2020,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",513
2020,6,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",478
2020,6,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",784
2020,6,2,"Eixample",7,"la Dreta de l'Eixample","Més de 12 mesos",467
2020,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Més de 12 mesos",478
2020,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Més de 12 mesos",804
2020,6,2,"Eixample",10,"Sant Antoni","Més de 12 mesos",569
2020,6,3,"Sants-Montjuïc",11,"el Poble Sec","Més de 12 mesos",812
2020,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Més de 12 mesos",39
2020,6,3,"Sants-Montjuïc",13,"la Marina de Port","Més de 12 mesos",692
2020,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Més de 12 mesos",207
2020,6,3,"Sants-Montjuïc",15,"Hostafrancs","Més de 12 mesos",281
2020,6,3,"Sants-Montjuïc",16,"la Bordeta","Més de 12 mesos",330
2020,6,3,"Sants-Montjuïc",17,"Sants - Badal","Més de 12 mesos",341
2020,6,3,"Sants-Montjuïc",18,"Sants","Més de 12 mesos",662
2020,6,4,"Les Corts",19,"les Corts","Més de 12 mesos",665
2020,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","Més de 12 mesos",337
2020,6,4,"Les Corts",21,"Pedralbes","Més de 12 mesos",79
2020,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Més de 12 mesos",37
2020,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","Més de 12 mesos",179
2020,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Més de 12 mesos",145
2020,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Més de 12 mesos",227
2020,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Més de 12 mesos",381
2020,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Més de 12 mesos",355
2020,6,6,"Gràcia",28,"Vallcarca i els Penitents","Més de 12 mesos",240
2020,6,6,"Gràcia",29,"el Coll","Més de 12 mesos",100
2020,6,6,"Gràcia",30,"la Salut","Més de 12 mesos",209
2020,6,6,"Gràcia",31,"la Vila de Gràcia","Més de 12 mesos",674
2020,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Més de 12 mesos",506
2020,6,7,"Horta-Guinardó",33,"el Baix Guinardó","Més de 12 mesos",398
2020,6,7,"Horta-Guinardó",34,"Can Baró","Més de 12 mesos",150
2020,6,7,"Horta-Guinardó",35,"el Guinardó","Més de 12 mesos",594
2020,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","Més de 12 mesos",191
2020,6,7,"Horta-Guinardó",37,"el Carmel","Més de 12 mesos",653
2020,6,7,"Horta-Guinardó",38,"la Teixonera","Més de 12 mesos",201
2020,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Més de 12 mesos",122
2020,6,7,"Horta-Guinardó",40,"Montbau","Més de 12 mesos",89
2020,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Més de 12 mesos",94
2020,6,7,"Horta-Guinardó",42,"la Clota","Més de 12 mesos",7
2020,6,7,"Horta-Guinardó",43,"Horta","Més de 12 mesos",555
2020,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Més de 12 mesos",524
2020,6,8,"Nou Barris",45,"Porta","Més de 12 mesos",519
2020,6,8,"Nou Barris",46,"el Turó de la Peira","Més de 12 mesos",323
2020,6,8,"Nou Barris",47,"Can Peguera","Més de 12 mesos",45
2020,6,8,"Nou Barris",48,"la Guineueta","Més de 12 mesos",375
2020,6,8,"Nou Barris",49,"Canyelles","Més de 12 mesos",183
2020,6,8,"Nou Barris",50,"les Roquetes","Més de 12 mesos",397
2020,6,8,"Nou Barris",51,"Verdun","Més de 12 mesos",304
2020,6,8,"Nou Barris",52,"la Prosperitat","Més de 12 mesos",583
2020,6,8,"Nou Barris",53,"la Trinitat Nova","Més de 12 mesos",262
2020,6,8,"Nou Barris",54,"Torre Baró","Més de 12 mesos",73
2020,6,8,"Nou Barris",55,"Ciutat Meridiana","Més de 12 mesos",378
2020,6,8,"Nou Barris",56,"Vallbona","Més de 12 mesos",44
2020,6,9,"Sant Andreu",57,"la Trinitat Vella","Més de 12 mesos",351
2020,6,9,"Sant Andreu",58,"Baró de Viver","Més de 12 mesos",51
2020,6,9,"Sant Andreu",59,"el Bon Pastor","Més de 12 mesos",290
2020,6,9,"Sant Andreu",60,"Sant Andreu","Més de 12 mesos",1175
2020,6,9,"Sant Andreu",61,"la Sagrera","Més de 12 mesos",513
2020,6,9,"Sant Andreu",62,"el Congrés i els Indians","Més de 12 mesos",250
2020,6,9,"Sant Andreu",63,"Navas","Més de 12 mesos",381
2020,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Més de 12 mesos",728
2020,6,10,"Sant Martí",65,"el Clot","Més de 12 mesos",527
2020,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Més de 12 mesos",262
2020,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Més de 12 mesos",168
2020,6,10,"Sant Martí",68,"el Poblenou","Més de 12 mesos",581
2020,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Més de 12 mesos",271
2020,6,10,"Sant Martí",70,"el Besòs i el Maresme","Més de 12 mesos",621
2020,6,10,"Sant Martí",71,"Provençals del Poblenou","Més de 12 mesos",424
2020,6,10,"Sant Martí",72,"Sant Martí de Provençals","Més de 12 mesos",588
2020,6,10,"Sant Martí",73,"la Verneda i la Pau","Més de 12 mesos",665
2020,6,99,"No consta",99,"No consta","Més de 12 mesos",9
2020,7,1,"Ciutat Vella",1,"el Raval","Fins a 6 mesos",2205
2020,7,1,"Ciutat Vella",2,"el Barri Gòtic","Fins a 6 mesos",599
2020,7,1,"Ciutat Vella",3,"la Barceloneta","Fins a 6 mesos",610
2020,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Fins a 6 mesos",839
2020,7,2,"Eixample",5,"el Fort Pienc","Fins a 6 mesos",752
2020,7,2,"Eixample",6,"la Sagrada Família","Fins a 6 mesos",1179
2020,7,2,"Eixample",7,"la Dreta de l'Eixample","Fins a 6 mesos",876
2020,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Fins a 6 mesos",888
2020,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Fins a 6 mesos",1246
2020,7,2,"Eixample",10,"Sant Antoni","Fins a 6 mesos",972
2020,7,3,"Sants-Montjuïc",11,"el Poble Sec","Fins a 6 mesos",1424
2020,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Fins a 6 mesos",54
2020,7,3,"Sants-Montjuïc",13,"la Marina de Port","Fins a 6 mesos",855
2020,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Fins a 6 mesos",354
2020,7,3,"Sants-Montjuïc",15,"Hostafrancs","Fins a 6 mesos",405
2020,7,3,"Sants-Montjuïc",16,"la Bordeta","Fins a 6 mesos",475
2020,7,3,"Sants-Montjuïc",17,"Sants - Badal","Fins a 6 mesos",503
2020,7,3,"Sants-Montjuïc",18,"Sants","Fins a 6 mesos",961
2020,7,4,"Les Corts",19,"les Corts","Fins a 6 mesos",954
2020,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Fins a 6 mesos",497
2020,7,4,"Les Corts",21,"Pedralbes","Fins a 6 mesos",112
2020,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Fins a 6 mesos",51
2020,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Fins a 6 mesos",250
2020,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Fins a 6 mesos",198
2020,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Fins a 6 mesos",322
2020,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Fins a 6 mesos",633
2020,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Fins a 6 mesos",565
2020,7,6,"Gràcia",28,"Vallcarca i els Penitents","Fins a 6 mesos",372
2020,7,6,"Gràcia",29,"el Coll","Fins a 6 mesos",157
2020,7,6,"Gràcia",30,"la Salut","Fins a 6 mesos",305
2020,7,6,"Gràcia",31,"la Vila de Gràcia","Fins a 6 mesos",1321
2020,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Fins a 6 mesos",766
2020,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Fins a 6 mesos",578
